#
# Transition date estimate for NEON.D13.MOAB.DP1.00033
#
# Site: NEON.D13.MOAB.DP1.00033
# Veg Type: GR
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2018
# Year max: 2019
# Final Processing Date: 2020-01-29
# Final Processing Time: 13:48:44
# Spline RMSE gcc_mean: 0.0022
# Spline RMSE gcc_50: 0.00251
# Spline RMSE gcc_75: 0.00246
# Spline RMSE gcc_90: 0.00232
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
NEON.D13.MOAB.DP1.00033,GR,1000,rising,gcc_90,2019-04-10,2019-04-15,2019-04-23,2019-04-07,2019-04-13,2019-04-20,2019-04-11,2019-04-16,2019-04-25,0.32636,0.33099,0.33989,0.32359,0.35398
NEON.D13.MOAB.DP1.00033,GR,1000,rising,gcc_75,2019-04-13,2019-04-18,2019-04-25,2019-04-10,2019-04-15,2019-04-22,2019-04-14,2019-04-19,2019-04-28,0.32479,0.32916,0.33749,0.32257,0.35121
NEON.D13.MOAB.DP1.00033,GR,1000,rising,gcc_50,2018-12-22,2018-12-25,2019-01-02,2018-12-21,2018-12-24,2019-01-01,2018-12-23,2018-12-26,2019-04-27,0.31851,0.32236,0.33183,0.3159,0.34774
NEON.D13.MOAB.DP1.00033,GR,1000,rising,gcc_mean,2018-12-23,2018-12-26,2019-01-03,2018-12-22,2018-12-25,2019-01-02,2018-12-24,2018-12-27,2019-04-27,0.31892,0.32342,0.33257,0.31663,0.34764
NEON.D13.MOAB.DP1.00033,GR,1000,falling,gcc_90,2019-06-21,2019-06-15,2019-06-08,2019-07-07,2019-06-18,2019-06-11,2019-06-20,2019-06-12,2019-06-07,0.32758,0.33177,0.34035,0.32472,0.35418
NEON.D13.MOAB.DP1.00033,GR,1000,falling,gcc_75,2019-06-21,2019-06-15,2019-06-08,2019-07-06,2019-06-18,2019-06-11,2019-06-20,2019-06-14,2019-06-07,0.32446,0.32869,0.33783,0.32175,0.35115
