#
# Transition date estimate for NEON.D13.MOAB.DP1.00042
#
# Site: NEON.D13.MOAB.DP1.00042
# Veg Type: GR
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2019
# Year max: 2019
# Final Processing Date: 2020-01-29
# Final Processing Time: 13:48:32
# Spline RMSE gcc_mean: 0.00171
# Spline RMSE gcc_50: 0.00197
# Spline RMSE gcc_75: 0.00174
# Spline RMSE gcc_90: 0.00145
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
NEON.D13.MOAB.DP1.00042,GR,1000,rising,gcc_90,2019-04-08,2019-04-13,2019-04-21,2019-04-06,2019-04-12,2019-04-19,2019-04-09,2019-04-16,2019-04-22,0.31475,0.31899,0.32687,0.31236,0.34068
NEON.D13.MOAB.DP1.00042,GR,1000,rising,gcc_75,2019-04-09,2019-04-15,2019-04-23,2019-04-06,2019-04-13,2019-04-20,2019-04-10,2019-04-18,2019-04-25,0.31329,0.31754,0.32522,0.31109,0.33826
NEON.D13.MOAB.DP1.00042,GR,1000,rising,gcc_50,2019-04-07,2019-04-15,2019-04-23,2019-04-02,2019-04-12,2019-04-21,2019-04-12,2019-04-18,2019-04-25,0.3094,0.31353,0.32099,0.30667,0.33523
NEON.D13.MOAB.DP1.00042,GR,1000,rising,gcc_mean,2019-04-09,2019-04-15,2019-04-23,2019-04-05,2019-04-13,2019-04-21,2019-04-10,2019-04-16,2019-04-25,0.31075,0.31456,0.32189,0.30813,0.3352
NEON.D13.MOAB.DP1.00042,GR,1000,falling,gcc_90,2019-06-29,2019-06-19,2019-06-10,2019-07-06,2019-06-21,2019-06-13,2019-06-22,2019-06-16,2019-06-09,0.31484,0.31856,0.32759,0.31208,0.34073
NEON.D13.MOAB.DP1.00042,GR,1000,falling,gcc_75,2019-06-26,2019-06-17,2019-06-10,2019-07-06,2019-06-20,2019-06-12,2019-06-20,2019-06-14,2019-06-09,0.3137,0.31791,0.32525,0.31116,0.3382
NEON.D13.MOAB.DP1.00042,GR,1000,falling,gcc_50,2019-06-26,2019-06-18,2019-06-10,2019-07-06,2019-06-21,2019-06-12,2019-06-20,2019-06-14,2019-06-09,0.31127,0.31477,0.32269,0.30872,0.33543
NEON.D13.MOAB.DP1.00042,GR,1000,falling,gcc_mean,2019-06-28,2019-06-18,2019-06-10,2019-07-07,2019-06-21,2019-06-13,2019-06-21,2019-06-15,2019-06-09,0.31107,0.315,0.32289,0.30853,0.3353
